Date,MMM,MSFT,JPM,PLD,AMZN,XOM,JNJ,ATT
2019-07-15,0.007937117996186117,0.034548436671056684,0.02360401183605533,0.016967823644312506,-0.010928898884794275,-0.002400468843525346,0.0032229585604493845,0.041475804761200594
2019-07-22,-0.0197149440339551,-0.03141370605602711,-0.028308455484381566,-0.019486020620728604,-0.06166072151146792,-0.04090367389167624,0.0026010158462454105,0.0005860589244932488
2019-07-29,-0.04151257267860681,0.005916946980908515,-0.02824753438050969,0.01639567088532773,-0.008589159674343738,-0.012682761553248677,0.007400493817978093,0.010828075672480418
2019-08-05,-0.012051285746501899,-0.011473247463602867,-0.01840721548719876,0.0068435470149796505,-0.008303876084131828,-0.035855377474093626,-0.005149820960312611,0.01244950674477937
2019-08-12,-0.026154187358650435,-0.01686502430079558,-0.015781599380596638,-0.0060687822987034665,-0.023960001027351727,0.0004269280814494899,-0.02763411286955438,-0.004289616692239657
2019-08-19,0.03766428846588763,0.03351068382672632,0.03621962329332819,0.02112587974111333,0.015243263728926345,0.014668727171990657,0.004932451877530069,0.012636368125060556
2019-08-26,0.013727560346041312,0.008994772219182913,0.02503188059459417,0.013991853817990837,0.03221320879150604,0.035776992415703764,0.00631590060155177,0.028077312613646793
2019-09-02,0.0457485085049452,-0.012796554311494632,0.06766718615987115,-0.007076330703246753,0.00317973726000666,0.02410831651644806,0.020045155589063272,0.04579292989488564
2019-09-09,-0.027298266239400418,0.015438372016511404,-0.011062106456232621,0.001900638939775335,-0.024563190343388778,-0.007709273940829395,0.006652425727797448,0.0
2019-09-16,-0.013372423846411397,-0.012263539347976355,-0.00992416645598926,0.023290466976506444,-0.038296484148570946,-0.008324032487550629,-0.023167301133978507,-0.01266164103036087
2019-09-23,-0.052938681465038884,0.0028315450549825844,-0.026333840628058,0.0047795807095697826,0.008229725674226853,-0.035114786482337235,0.03934670710533861,0.0021374570596893344
2019-09-30,0.014632161147195365,0.011294896293067557,0.021378153979829412,-0.004061099476941518,-0.004443388139991169,0.00014509057295120328,-0.01743233267173499,0.0018661430745334322
2019-10-07,0.031625648583789794,-0.01625181717671955,0.03805738381256876,0.04391907003272675,0.014775543734404149,-0.019860873450269653,-0.027640479213439453,0.04246379389392756
2019-10-14,0.018332297530861134,0.024161547418894935,0.04537160702215834,0.013949493972817723,0.0021734612184982657,0.024256826242329527,0.005090297474110885,-0.04055117180792343
2019-10-21,0.024083289806705124,0.021246308550623365,0.014044431217161452,-0.03764044137112481,0.017095047880750402,0.005053989849136462,0.022204877750981723,0.05526965501668816
2019-10-28,0.017990233078396027,0.015586043267789838,0.02018766248487982,-0.004231519536877921,-0.0031036484962226395,0.016810141845520876,0.013719492266762752,0.0110397628995713
2019-11-04,-0.007334611178512501,0.027473143625168596,-0.006519387061274103,0.023314607710105666,-0.025975944923241717,-0.010534941099287662,0.014586438128562232,0.0030472878007305154
2019-11-11,-0.024900924290157687,-0.0025339853418363555,0.009727512387962715,0.01638604572279846,0.0035815093993695514,0.002601465613664386,0.02319563542175446,-0.04430389090798719
2019-11-18,0.021717147337712468,0.015409591537788914,0.007416609603609152,0.010932023096764252,0.03155142755247952,-0.01787517310275332,-0.004200999081096148,-0.009801136881634826
2019-11-25,0.010013272874141287,0.0024442342979128827,0.02489335684453021,-0.0013105656595823886,-0.027321179172354857,0.02025549220669918,0.028093967909291088,0.021936776482431024
2019-12-02,-0.015629171268127427,0.018319526922225344,0.013107579343393218,-0.03160917138789525,0.0053322104285863274,-0.004028150618549341,0.007123268532789354,0.0015707843225483036
2019-12-09,0.0389829659572704,0.018637165558691136,0.0031428623186441165,-0.005760087316679724,0.014514975451121763,0.010255667704744975,0.03310245587191108,0.023261751511975643
2019-12-16,0.010777538049909866,0.009846946595322089,0.013844450332470977,0.013422044285542152,0.04662749666814994,-0.0007152039174743207,-0.002122646400449936,0.002298880326312857
2019-12-23,0.0067132550272221295,-0.0021390252118344507,-0.005749612946027875,0.008120181720682787,0.0027649909672690385,0.006295769186624378,-0.010085891593175394,-0.004587166468345637
2019-12-30,0.011319528137158762,0.01714797088907367,-0.010094493744659105,0.0005594205859447032,0.004368070028898641,-0.016920136512053145,0.005406293285178388,-0.012544872520336757
2020-01-06,0.004876152067838544,0.03570090902053266,0.015653704926951395,0.05400275562965176,-0.00979202010849902,-0.008388805980259857,0.028333223769828414,0.012784800055322273
2020-01-13,-0.01764522355716595,-0.01232792721835828,-0.0365413417006964,0.0199427104510945,-0.001651711785147356,-0.03267209955480505,-0.005698338198388318,0.0031268279863806594
2020-01-20,-0.10940244689415135,0.03144712540016257,-0.005932939315256505,-0.0340097984439341,0.07900556413693766,-0.06332927799551569,0.003708065921873576,-0.022857214514026555
2020-01-27,0.008949933331399955,0.08024437094867092,0.03634031625656995,0.0027995657385551887,0.03512684799654058,-0.010463547603797306,0.020286257293286692,0.022062668889438777
2020-02-03,0.0058099380722511414,0.007939488568522614,0.0021140312376150506,0.04734816324186201,0.02673524566393875,-0.01334005170357087,-0.01158732565156027,-0.005201370948510354
2020-02-10,-0.01651418053143451,-0.03647154797050161,-0.012003364090862011,0.017221983990605455,-0.018221250005855096,-0.011064986325695818,-0.0013323578876515442,0.007843021888658765
2020-02-17,-0.04900262584869227,-0.09036055707789613,-0.1450555847588013,-0.15066019546921444,-0.10125144920967384,-0.13005262516378066,-0.10304778532001707,-0.08638135359851688
2020-02-24,0.02954969933441753,-0.0027156191257254377,-0.06915864386513462,0.01898423874274104,0.00920501128069009,-0.07290038711164658,0.06287675108789896,0.05139113781362154
2020-03-02,-0.0779042960994871,-0.016959008777180668,-0.03858248857413974,-0.09385165009960877,-0.06106493835846607,-0.2006708847959125,-0.05449534595462447,-0.06913306639909308
2020-03-09,-0.11850637673936906,-0.13523867447608168,-0.19641995266000467,-0.18602533527917006,0.03422405602240894,-0.1411333916188293,-0.10723083216807547,-0.17464462525986119
2020-03-16,0.06685857329016627,0.08991596916365924,0.09137706109001528,0.26026718964746237,0.029256429402350844,0.12858917753161156,0.027275095239413877,0.04885751905840678
2020-03-23,0.004128036758563251,0.02758867972542629,-0.07769118212717471,-0.07048104865728291,0.00341562033837018,0.06116345748695326,0.08939577272953246,-0.07975865617412833
2020-03-30,0.1045667860582096,0.07352272122566969,0.23531034259539052,0.24650060834862758,0.0714207264576176,0.09997468887462527,0.052619725562376755,0.11908246119565084
2020-04-06,-0.008932238545025803,0.08150634141677836,-0.07376410253163834,-0.016461316406121626,0.1626426990933834,0.00208655057412971,0.0764002320968295,0.04007621804915297
2020-04-13,0.0036870889372074213,-0.0226760384173509,-0.04696377903693228,-0.013079056859649668,0.01482949052631583,0.011800120471385754,0.01868177190056086,-0.04867105797550345
2020-04-20,0.010884247199411704,0.00011459224639822663,0.0280014832534925,-0.024595892643958308,-0.05152226682174631,-0.013492032731920537,-0.04242531002185577,0.006395225451899949
2020-04-27,-0.0006055331595786524,0.05791361192764262,-0.005898514849536459,0.035924352247833205,0.040931015364017796,0.07046848142733375,0.0027648812253161644,-0.0036790324860981353
2020-05-04,-0.06612356568570867,-0.008230531923956445,-0.0733547228636559,-0.07435834236505522,0.01267853986727691,-0.09051552695101141,0.011701515314576028,-0.04968098651534302
2020-05-11,0.05588011191531681,0.0019108836694274737,0.041559945891531655,0.051272936585470476,0.011245873253921559,0.08249444746618825,-0.040348625101984587,0.05545727954437217
2020-05-18,0.07888289917029762,0.001364420871239034,0.08762728542894137,0.04511694147614002,0.002252864281329122,0.01950694141301986,0.037481051759679695,0.03279804654488064
2020-05-25,0.07012280101246213,0.021555039990524834,0.1430477772746168,0.04601086130044693,0.016635497488095605,0.16736320534192364,-0.009747682138664861,0.061892276744343756
2020-06-01,-0.07490599178472904,0.0028849485603832576,-0.10213051243472275,-0.013060198233356324,0.024977824809056325,-0.11134163259412513,-0.03496285737953294,-0.06927073000041334
2020-06-08,0.021179041535434415,0.0394694365175826,-0.020626946131146497,-0.027419063572459434,0.0510762591341229,-0.025228038825989597,0.01181892377871096,-0.0062293383250851524
2020-06-15,-0.03559891588726287,0.006046529889018152,-0.05336880518302955,-0.016164420152471912,0.006676535588979893,-0.05132626790141605,-0.04185524709132817,-0.040580697175986176
2020-06-22,0.029635301183357974,0.05057802124087634,0.000756025808435845,0.06367586609606427,0.07331587072450738,0.010545441766673009,0.02293044126502978,0.03438752437572458
2020-06-29,-0.02668108642467101,0.0359255002051752,0.04908397907129385,-0.0076398325288148375,0.10715151442515675,-0.03244105002467527,0.009930993813160677,0.0016625584275328114
2020-07-06,0.04566571394008616,-0.05049823719449333,0.019632153464037787,0.0054838692562396325,-0.07438440624999991,0.020398390007249016,0.049027216549562484,0.027200293591592272
2020-07-13,6.254740517994264e-05,-0.007787974632586149,0.0012225408864449333,0.04793369534961321,0.015847568201148684,-0.0020679512778185396,-0.008235977382243208,-0.02247940558166898
2020-07-20,-0.058621160848491664,0.01843015784153226,-0.01668704288510966,0.055149623983307486,0.051769565770184336,-0.03108424652039411,-0.015932773014005197,0.0003381245125769986
2020-07-27,0.05223654854562154,0.03643727701245516,0.02835270838909955,-0.003319922616108579,0.0008784901176165238,0.03231903336483187,0.019483749550524183,0.014875057823523502
2020-08-03,0.04907431958678933,-0.01684861634928531,0.030489155091617304,-0.026173031054946987,-0.006137409747005931,-0.0055246646075347025,-0.002422187565283517,-0.0003332352831141988
2020-08-10,-0.02642959755964769,0.019722242305056974,-0.0497022764393669,0.007036731777918062,0.04342406310363936,-0.0319664500790361,0.030490699559601594,-0.01066307829108093
2020-08-17,0.03375100462287793,0.07719158673514567,0.056000728647901385,-0.005337686531288874,0.03564385570246991,-0.007803145478359631,0.005760905261146859,0.01178858081956825
2020-08-24,0.0006639503774736196,-0.06404238553141621,0.0072979994966430135,-0.016879836043677397,-0.031506808901330244,-0.039567550404028,-0.026432156635002195,-0.02063912776284388
2020-08-31,0.002412951514962556,-0.04770145186333604,-0.0236669985533153,-0.005458380584629142,-0.054148872025018835,-0.05578286462376594,-0.005451205550453084,-0.014276195114829747
2020-09-07,0.020340810908165016,-0.017840485193916508,-0.02691198919206289,-0.006885642550058521,-0.051764674773774805,0.007858875616420614,0.009473632859187875,-0.0024139498337672435
2020-09-14,-0.054733344028023476,0.037077682004890096,-0.04961883567235833,-0.013016922785103711,0.04745322901511872,-0.06856679761843708,-0.023595631527436014,-0.03076378020483139
2020-09-21,0.0005615638208322933,-0.00784331114306817,0.04728786319656998,0.06706252650510439,0.00965064472251577,-0.047921486088017516,0.003981890054585184,0.022824592965946928
2020-09-28,0.05574966225440263,0.046655953746259325,0.033813382782403964,0.025811052952534285,0.0517280256,0.05336608352091141,0.03234384608987241,-0.012552284765921023
2020-10-05,0.00986419944188074,0.017839746252972667,0.012371286906081344,-0.024787195501552384,-0.004241437226563454,-0.01842286608650632,-0.01901030337621755,-0.011322711630205618
2020-10-12,-0.006843279428466213,-0.015615154995322345,0.022657518422352748,-0.00978338434583206,-0.02087259208267888,0.0017595456625152197,-0.019311183469497933,0.017928930159124862
2020-10-19,-0.057950596819577864,-0.06363590739618234,-0.05558222186286778,-0.03913213941087835,-0.05250596646794434,-0.04508204583083352,-0.05597624530974322,-0.02875611449520127
2020-10-26,0.019129941086931727,0.10495396784537107,0.05018368314894181,0.057358870156627356,0.09064771143216624,0.004904983758516598,0.037487909577406844,0.015544150923439429
2020-11-02,0.04152853422326273,-0.03222785008721508,0.10800318270315103,-0.012965955917406095,-0.05513120651206979,0.1006712712068098,0.05377864093047119,0.05357109808277739
2020-11-09,0.01825777455989618,-0.028266556640515087,0.004295344169394845,-0.0314886197493599,-0.009399771437711937,0.048537463393940564,-0.023615596207542867,-0.020408184280605004
2020-11-16,0.03198710004669209,0.025683283548307897,0.05804312595759238,0.0032914587333358184,0.030954358708431606,0.08798040159688139,-0.016124561385194296,0.025070753677153845
2020-11-23,-0.025044040477652064,-0.0040422692099952575,0.009239165482722059,-0.019284254999694387,-0.010252430229677378,0.03707389056835814,0.05079288523438928,0.017568141289276185
2020-11-30,0.009045630731175475,-0.005131595031520902,-0.022723637432789344,-0.013075375960226515,-0.014595672072746552,0.050863819062800346,0.017834298272904222,0.049762731148022175
2020-12-07,0.013791409280621624,0.024993040020202917,-0.004014667912260961,0.007189110720796189,0.02734872082292323,-0.0244293871768074,0.010199631540926636,-0.0519184007596091
2020-12-14,-0.010769723181163102,0.01903104087531014,0.045683530014981884,-0.002670097140711103,-0.009045323279051236,-0.02644499912451605,-0.013203103583567383,-0.024149899071892675
2020-12-21,0.0015472488367170155,-0.001481585271672487,0.020478791518481695,0.024886815571796065,0.02655154358409268,-0.009134735846351426,0.032202953859489215,0.0024398107382681217
2020-12-28,-0.04674210490816808,-0.012588754050644467,0.07043376860631728,-0.030704158201611906,-0.022791414420170155,0.10286288862189494,0.016901867486952136,0.00904061995188509
2021-01-04,-0.006421511814004333,-0.031736727762713315,0.026602026461028397,0.011179831617165091,-0.024648890082285237,0.053453605629793496,0.0016244417426374814,0.028851077675500367
2021-01-11,0.021081005995666032,0.06254437465812715,-0.034982640686941034,0.03624072105925393,0.060555705006582757,-0.009605310687399893,0.02027467149491237,-0.00822766394227454
2021-01-18,0.03916242417128493,0.026598810556591964,-0.03826880857032965,0.019561483567123523,-0.02613121260984094,-0.054606794088313926,-0.002567994865302813,-0.01036966342681468
2021-01-25,0.019071056774007864,0.04414537007027089,0.0723555351178846,0.033914717125896415,0.045521178286085345,0.11396066407838744,0.00809161928019391,0.010478320079315618
2021-02-01,-0.0017320281216542598,0.01151942578296152,0.023699167842142085,0.009090842317908365,-0.02220664376244063,0.011411375540922145,0.012952379585161274,-0.004493386771485093
2021-02-08,-0.0039460859941413485,-0.016408847172185857,0.0479289536323127,-0.022011554239662286,-0.008484600632571063,0.054223430192347745,-0.021611301903533865,0.006944352036316233
2021-02-15,-0.008383528365969423,-0.0334264582343386,-0.005742279147526761,-0.05916450192166581,-0.04829991840671761,0.038189634947754354,-0.027733443230552234,-0.038275893112825386
2021-02-22,0.032788750974591205,-0.0033567033734425737,0.02541302435272846,-0.017159472392852412,-0.02989724953361372,0.12065477458316541,-0.00875040092636281,0.06202939937151116
2021-03-01,0.022787629071171822,0.01791894807573147,0.03472249816475634,0.040258874670296735,0.02967217125614636,0.017068832105120106,0.022421251703720585,0.006414667695422377
2021-03-08,0.020495236939175102,-0.02290567825900951,-0.006468166511165412,-0.008984265519270559,-0.004703054458119931,-0.0884299802575993,0.002757111998563538,-0.001677295949845191
2021-03-15,0.032695778111801604,0.02661165197579137,-0.0003224950221144262,0.07036238922988568,-0.007457007522328534,0.021596818873500342,0.030554808995528804,0.01848108151395719
2021-03-22,-0.011186162757027466,0.02482246046851076,-0.008897837109240993,0.016107796855328187,0.03570411800864259,-0.005545052475498611,-0.012732604315276373,0.005279088965561014
2021-03-29,0.027503804239424542,0.05570447236934829,0.016719892500665506,0.009308872361937948,0.06681428534993453,-0.026485402178518747,-0.009703602412613367,-0.014112573801282032
2021-04-05,0.002929164786968085,0.01911277679361851,-0.013291152416808115,0.02785130343400937,0.008077806725118264,0.014139909187356236,0.006139788436253028,0.01970189613920709
2021-04-12,0.018229175402483713,0.0015724646591877322,-0.02028700030355565,0.020522470200172418,-0.017226331395759374,-0.019237476201183965,0.020216852014508943,0.04841416911143178
2021-04-19,-0.025024553426538945,-0.03434817195347341,0.02410277038005195,0.014450999665853543,0.03787622286788314,0.030052163106591832,-0.01685589105015684,0.00031852221885592704
2021-04-26,0.030080030195423924,0.001110504264959425,0.04830654885727181,-0.004376560359693119,-0.05070338694818189,0.09067085882783163,0.03545736660775947,0.023877458854004642
2021-05-03,0.006451231603503683,-0.017072079385481078,0.017179207305263875,-0.011808339077104232,-0.020874288847272573,-0.026589736769878636,0.010207709003770188,0.0024877521327529334
2021-05-10,-0.01232986041349102,-0.012008983377807425,-0.008231131436852177,0.025120043778799568,-0.006149722147141422,-0.016318083213998195,0.004347370065120202,-0.06916889220771467
2021-05-17,0.013247267416588302,0.020747031606877027,0.009713517675145262,0.002637534621905198,0.006240842915656762,-0.009334806256501802,-0.010002321998011009,-0.01932658268687212
2021-05-24,0.014824699671802059,0.004445798452140595,0.01339487419752223,0.03861163083983841,-0.005227922349289585,0.05276694559022076,-0.013261484575109039,-0.0054367015608365295
2021-05-31,-0.0157244824497698,0.028310527035707824,-0.036950015801285895,0.018955834108038066,0.04385539221090912,0.011716753166188719,-0.006085563690832692,0.0017079921987631311
2021-06-07,-0.055273303252305804,0.005971475205272984,-0.07717273587736945,-0.04121552684642492,0.04185150549648145,-0.028470391254718484,-0.018064989512249763,-0.022851243271763348
2021-06-14,0.016440568936661085,0.021547202763328225,0.04144142000322956,0.025443507715632044,-0.024503157391934535,0.07052994900324963,0.013767187819224534,0.008376960110458692
2021-06-21,0.026392782246890848,0.047656791754618386,0.012852914441938094,-0.00795085790517224,0.03219792715125758,-0.02304364355493179,0.02904805948355173,0.011768749483586798
2021-06-28,0.005552954866055547,0.0010446987482605676,0.004086698471089626,0.03602421505896469,0.05934524968744344,-0.030710794126664255,0.004556873182353355,-0.026684946201237413
2021-07-05,-0.00810924836235432,0.010110118975502083,-0.024780189828675223,0.015072922703719351,-0.039176263508479046,-0.06385765446539478,-0.009720333705768861,0.020417774852015676
2021-07-12,0.005617521362997731,0.03177184142929068,-0.008360422512369183,0.004792438243599301,0.02322847038061908,-0.004884835459129905,0.021951318242497925,-0.006704316214716667
2021-07-19,-0.01271865465609348,-0.016432618040488775,0.007568108675159769,0.0011730936876831672,-0.0899869820929214,0.009291817222353754,0.002386781806124821,-0.0035525260467333506
2021-07-26,0.0009597654933899114,0.015970055249833862,0.03768585693100589,0.013042828542069273,0.005213941590076028,0.005037220482276517,0.005284501939602992,-0.003208788767527755
2021-08-02,0.012365525728230494,0.01171147333785407,0.015746069875021976,0.017500436942610664,-0.015237894200956522,-0.01883852728137145,0.018138480065619644,0.00822645379533333
2021-08-09,-0.032007069860528155,0.03930346745938774,-0.03287909879870515,0.017199570276089704,-0.028543088995429865,-0.05692704628154734,0.018099380857175724,-0.02199353829424363
2021-08-16,0.012252422142536865,-0.013359860926942491,0.05383911273076214,-0.021899303399334918,0.04677578145628245,0.05745187237259828,-0.036279525841324343,-0.015959653765940128
2021-08-23,-0.003383860674104975,0.004737668820944103,-0.021833736190887895,0.05848720112630577,0.03833850168507571,-0.016137772147220387,0.018216370728172282,0.01584970575683728
2021-08-30,-0.050619815329212885,-0.01803151298704172,-0.013355069534741817,-0.0385638715454224,-0.002558859189692213,-0.016220177584011574,-0.04610367526656303,-0.013788123030841716
2021-09-06,-0.01658069238578184,0.014067809460958485,0.0020336701932127514,-0.026341102924003646,-0.0019111136293072282,0.021859960076193428,-0.01329582171562825,0.012876920387180536
2021-09-13,-0.0024798219770126675,-0.0017339363378430215,0.033992673958313575,-0.012317445596193757,-0.010685893079021798,0.04405369653712675,-0.0023671358834347414,-0.014529479898253385
2021-09-20,-0.02408322680758678,-0.0342407726342666,0.0250859841185657,-0.011493335299268393,-0.04152950184772244,0.05799616266356164,-0.023667807202625634,0.0011060075924787221
2021-09-27,0.0015285445306428094,0.01988913864947059,0.018488618564771082,0.01661000889996184,0.0016325603808128278,0.020515274997371154,0.0028667576296965485,-0.014359568511293082
2021-10-04,0.028199974939030707,0.03174502081662423,-0.015309852925461857,0.06574338235479979,0.03661112563932591,0.006593782357718417,0.0022992942724435576,-0.015142111858256677
2021-10-11,-0.006265933094938346,0.01627161054421608,0.031030639218272527,0.051248372357396904,-0.021551694702836705,0.008467716872599364,0.01500290993379409,-0.00817107381770499
2021-10-18,-0.011725390186406644,0.07264848130107697,-0.01100243677885026,0.006666630459069447,0.011056707554836998,0.02138805299130497,-0.005130717666820743,-0.009023180312293547
2021-10-25,0.0174611979445338,0.013388812869870174,-0.010830542501213543,0.011934343028016924,0.0434581992168898,0.008530864759291643,0.003376607886590578,-0.006333973818037278
2021-11-01,0.010231053223434513,0.0019638623454862306,-0.007081080186729063,0.014452171694973471,0.0017505819127311396,-0.018455760275690895,0.009667861742397116,-0.006374539032644102
2021-11-08,-0.024120648111038076,0.01897716269740549,-0.03559886889770461,0.009475233865389288,0.0429541931510469,-0.036581642121637344,-0.012847727395198955,-0.0324779973862122
2021-11-15,-0.01272983127686288,-0.03738398983386013,0.006276359657520438,-0.002263361720522466,-0.04678550235293767,0.009559921013239317,-0.022653379375337578,0.0037297735860731067
2021-11-22,-0.016693536781306882,-0.020231682938810606,-0.02247894743363568,0.03189203912061452,-0.03274873363986464,-0.00587759083610355,0.007688325212725115,-0.031378997865841904
2021-11-29,0.02613145201842604,0.060462385640880446,0.009666008130703787,0.028579034932319766,0.016062965362893183,0.03481692651684947,0.03833611742627443,-0.026428075865496677
2021-12-06,-0.013269262756344137,-0.05470894168939166,-0.01914673207632718,0.013200669129953185,-0.012743037207289688,-0.047294061063623244,0.016556766483474632,0.041156070733871196
2021-12-13,0.0012589063625042148,0.03363205601187358,0.003189678034054835,0.007526860843398229,0.006181687106542716,0.016491728795449145,0.0001190445659096863,0.04583667331483357
2021-12-20,0.015202358643363034,0.004870189655259011,0.006931277025472815,0.040865401574673145,-0.02543719081135091,0.002785955832355995,0.016760419435129195,-0.010856450392982908
2021-12-27,0.013060865348491513,-0.0662465286173164,0.055636438398183115,-0.08689728559535165,-0.024970423681160987,0.1256741659984503,0.016835343209565933,0.0686991643441421
2022-01-03,-0.0067238448333826395,-0.012227816944158173,-0.04979434673569129,-0.006439787122629758,-0.0025591557109689,0.04340890423789846,-0.035125007309855336,0.06185269450316966
